7.306E-01,2.841E-01,0.00
7.519E-01,2.908E-01,0.002
7.731E-01,2.975E-01,0.0018
7.943E-01,3.041E-01,0.0017
8.156E-01,3.108E-01,0.0015
8.368E-01,3.170E-01,0.0014
8.580E-01,3.233E-01,0.0013
8.793E-01,3.296E-01,0.0012
9.005E-01,3.359E-01,0.0012
9.217E-01,3.421E-01,0.0011
9.430E-01,3.482E-01,0.0011
9.642E-01,3.543E-01,0.001
9.854E-01,3.602E-01,0.001
1.007E+00,3.662E-01,0.001
1.028E+00,3.720E-01,0.0009
1.049E+00,3.778E-01,0.0009
1.070E+00,3.836E-01,0.0009
1.092E+00,3.893E-01,0.0009
1.113E+00,3.949E-01,0.0009
1.134E+00,4.006E-01,0.0009
1.155E+00,4.059E-01,0.0009
1.177E+00,4.115E-01,0.0008
1.198E+00,4.168E-01,0.0008
1.219E+00,4.223E-01,0.0008
1.240E+00,4.274E-01,0.0008
1.262E+00,4.328E-01,0.0008
1.283E+00,4.379E-01,0.0008
1.304E+00,4.431E-01,0.0008
1.325E+00,4.481E-01,0.0008
1.346E+00,4.531E-01,0.0008
1.368E+00,4.580E-01,0.0008
1.389E+00,4.629E-01,0.0008
1.410E+00,4.678E-01,0.0008
1.431E+00,4.726E-01,0.0008
1.453E+00,4.775E-01,0.0009
1.474E+00,4.822E-01,0.0009
1.495E+00,4.868E-01,0.0009
1.516E+00,4.916E-01,0.0009
1.538E+00,4.959E-01,0.0009
1.559E+00,5.005E-01,0.0009
1.580E+00,5.051E-01,0.0009
1.601E+00,5.093E-01,0.0009
1.623E+00,5.137E-01,0.0009
1.644E+00,5.181E-01,0.0009
1.665E+00,5.228E-01,0.0009
1.686E+00,5.267E-01,0.0009
1.707E+00,5.310E-01,0.0009
1.729E+00,5.348E-01,0.001
1.750E+00,5.394E-01,0.001
1.771E+00,5.434E-01,0.001
1.792E+00,5.473E-01,0.001
1.814E+00,5.511E-01,0.001
1.835E+00,5.553E-01,0.001
1.856E+00,5.591E-01,0.001
1.877E+00,5.631E-01,0.001
1.899E+00,5.669E-01,0.0011
1.920E+00,5.706E-01,0.0011
1.941E+00,5.742E-01,0.0011
1.962E+00,5.780E-01,0.0011
1.984E+00,5.818E-01,0.0011
2.005E+00,5.850E-01,0.0011
2.026E+00,5.889E-01,0.0011
2.047E+00,5.926E-01,0.0012
2.068E+00,5.959E-01,0.0012
2.090E+00,5.991E-01,0.0012
2.111E+00,6.028E-01,0.0012
2.132E+00,6.061E-01,0.0012
2.153E+00,6.094E-01,0.0012
2.175E+00,6.133E-01,0.0012
2.196E+00,6.162E-01,0.0013
2.217E+00,6.196E-01,0.0013
2.238E+00,6.229E-01,0.0013
2.260E+00,6.258E-01,0.0013
2.281E+00,6.292E-01,0.0013
2.302E+00,6.322E-01,0.0013
2.323E+00,6.354E-01,0.0014
2.344E+00,6.386E-01,0.0014
2.366E+00,6.419E-01,0.0014
2.387E+00,6.448E-01,0.0014
2.408E+00,6.476E-01,0.0014
2.429E+00,6.507E-01,0.0014
2.451E+00,6.531E-01,0.0015
2.472E+00,6.562E-01,0.0015
2.493E+00,6.585E-01,0.0015
2.514E+00,6.616E-01,0.0015
2.536E+00,6.639E-01,0.0015
2.557E+00,6.674E-01,0.0016
2.578E+00,6.701E-01,0.0016
2.599E+00,6.728E-01,0.0016
2.621E+00,6.763E-01,0.0016
2.642E+00,6.782E-01,0.0016
2.663E+00,6.804E-01,0.0017
2.684E+00,6.836E-01,0.0017
2.705E+00,6.855E-01,0.0017
2.727E+00,6.892E-01,0.0017
2.748E+00,6.918E-01,0.0017
2.769E+00,6.937E-01,0.0018
2.790E+00,6.950E-01,0.0018
2.812E+00,6.977E-01,0.0018
2.833E+00,6.998E-01,0.0018
2.854E+00,7.029E-01,0.0019
2.875E+00,7.049E-01,0.0019
2.897E+00,7.076E-01,0.0019
2.918E+00,7.113E-01,0.0019
2.939E+00,7.116E-01,0.0019
2.960E+00,7.149E-01,0.002
2.982E+00,7.165E-01,0.002
3.003E+00,7.186E-01,0.002
3.024E+00,7.213E-01,0.002
3.045E+00,7.242E-01,0.0021
3.066E+00,7.243E-01,0.0021
3.088E+00,7.271E-01,0.0021
3.109E+00,7.304E-01,0.0021
3.130E+00,7.312E-01,0.0022
3.151E+00,7.341E-01,0.0022
3.173E+00,7.344E-01,0.0022
3.194E+00,7.379E-01,0.0022
3.215E+00,7.398E-01,0.0023
3.236E+00,7.428E-01,0.0023
3.258E+00,7.445E-01,0.0023
3.279E+00,7.456E-01,0.0023
3.300E+00,7.474E-01,0.0024
3.321E+00,7.497E-01,0.0024
3.343E+00,7.510E-01,0.0024
3.364E+00,7.529E-01,0.0024
3.385E+00,7.548E-01,0.0025
3.406E+00,7.562E-01,0.0025
3.427E+00,7.595E-01,0.0025
3.449E+00,7.589E-01,0.0025
3.470E+00,7.620E-01,0.0026
3.491E+00,7.630E-01,0.0026
3.512E+00,7.654E-01,0.0026
3.534E+00,7.661E-01,0.0027
3.555E+00,7.691E-01,0.0027
3.576E+00,7.703E-01,0.0027
3.597E+00,7.723E-01,0.0027
3.619E+00,7.726E-01,0.0028
3.640E+00,7.745E-01,0.0028
3.661E+00,7.754E-01,0.0028
3.682E+00,7.784E-01,0.0029
3.704E+00,7.808E-01,0.0029
3.725E+00,7.814E-01,0.0029
3.746E+00,7.837E-01,0.0029
3.767E+00,7.840E-01,0.003
3.788E+00,7.858E-01,0.003
3.810E+00,7.867E-01,0.003
3.831E+00,7.893E-01,0.0031
3.852E+00,7.900E-01,0.0031
3.873E+00,7.920E-01,0.0031
3.895E+00,7.925E-01,0.0032
3.916E+00,7.939E-01,0.0032
3.937E+00,7.951E-01,0.0032
3.958E+00,7.975E-01,0.0032
3.980E+00,7.979E-01,0.0033
4.001E+00,8.005E-01,0.0033
4.022E+00,8.001E-01,0.0033
4.043E+00,8.025E-01,0.0034
4.064E+00,8.069E-01,0.0034
4.086E+00,8.038E-01,0.0034
4.107E+00,8.056E-01,0.0035
4.128E+00,8.083E-01,0.0035
4.149E+00,8.080E-01,0.0035
4.171E+00,8.091E-01,0.0036
4.192E+00,8.120E-01,0.0036
4.213E+00,8.129E-01,0.0036
4.234E+00,8.118E-01,0.0037
4.256E+00,8.158E-01,0.0037
4.277E+00,8.159E-01,0.0038
4.298E+00,8.156E-01,0.0038
4.319E+00,8.195E-01,0.0038
4.341E+00,8.169E-01,0.0038
4.362E+00,8.190E-01,0.0039
4.383E+00,8.222E-01,0.0039
4.404E+00,8.226E-01,0.0039
4.425E+00,8.245E-01,0.004
4.447E+00,8.242E-01,0.004
4.468E+00,8.263E-01,0.004
4.489E+00,8.249E-01,0.0041
4.510E+00,8.273E-01,0.0041
4.532E+00,8.289E-01,0.0041
4.553E+00,8.277E-01,0.0042
4.574E+00,8.291E-01,0.0042
4.595E+00,8.312E-01,0.0043
4.617E+00,8.344E-01,0.0043
4.638E+00,8.351E-01,0.0044
4.659E+00,8.341E-01,0.0044
4.680E+00,8.367E-01,0.0044
4.702E+00,8.350E-01,0.0044
4.723E+00,8.394E-01,0.0045
4.744E+00,8.359E-01,0.0045
4.765E+00,8.366E-01,0.0046
4.786E+00,8.382E-01,0.0046
4.808E+00,8.385E-01,0.0046
4.829E+00,8.416E-01,0.0047
4.850E+00,8.436E-01,0.0047
4.871E+00,8.415E-01,0.0048
4.893E+00,8.431E-01,0.0048
4.914E+00,8.436E-01,0.0048
4.935E+00,8.419E-01,0.0049
4.956E+00,8.467E-01,0.0049
4.978E+00,8.461E-01,0.005
4.999E+00,8.490E-01,0.005
5.020E+00,8.462E-01,0.005
5.041E+00,8.502E-01,0.0051
5.063E+00,8.501E-01,0.0051
5.084E+00,8.516E-01,0.0051
5.105E+00,8.526E-01,0.0052
5.126E+00,8.509E-01,0.0052
5.147E+00,8.488E-01,0.0053
5.169E+00,8.510E-01,0.0053
5.190E+00,8.535E-01,0.0054
5.211E+00,8.568E-01,0.0054
5.232E+00,8.565E-01,0.0054
5.254E+00,8.556E-01,0.0055
5.275E+00,8.568E-01,0.0055
5.296E+00,8.570E-01,0.0056
5.317E+00,8.589E-01,0.0056
5.339E+00,8.585E-01,0.0056
5.360E+00,8.604E-01,0.0057
5.381E+00,8.581E-01,0.0057
5.402E+00,8.598E-01,0.0058
5.424E+00,8.604E-01,0.0058
5.445E+00,8.616E-01,0.0058
5.466E+00,8.603E-01,0.0059
5.487E+00,8.608E-01,0.006
5.508E+00,8.602E-01,0.006
5.530E+00,8.636E-01,0.006
5.551E+00,8.615E-01,0.0061
5.572E+00,8.637E-01,0.0061
5.593E+00,8.679E-01,0.0061
5.615E+00,8.661E-01,0.0062
5.636E+00,8.646E-01,0.0062
5.657E+00,8.651E-01,0.0063
5.678E+00,8.653E-01,0.0063
5.700E+00,8.635E-01,0.0064
5.721E+00,8.651E-01,0.0064
5.742E+00,8.673E-01,0.0065
5.763E+00,8.718E-01,0.0065
5.784E+00,8.677E-01,0.0066
5.806E+00,8.751E-01,0.0066
5.827E+00,8.694E-01,0.0067
5.848E+00,8.713E-01,0.0067
5.869E+00,8.807E-01,0.0068
5.891E+00,8.716E-01,0.0068
5.912E+00,8.715E-01,0.0069
5.933E+00,8.760E-01,0.0069
5.954E+00,8.745E-01,0.0069
5.976E+00,8.752E-01,0.007
5.997E+00,8.686E-01,0.0071
6.018E+00,8.730E-01,0.0071
6.039E+00,8.718E-01,0.0071
6.061E+00,8.773E-01,0.0072
6.082E+00,8.738E-01,0.0072
6.103E+00,8.774E-01,0.0073
6.124E+00,8.777E-01,0.0073
6.145E+00,8.713E-01,0.0074
6.167E+00,8.781E-01,0.0074
6.188E+00,8.772E-01,0.0075
6.209E+00,8.807E-01,0.0075
6.230E+00,8.784E-01,0.0076
6.252E+00,8.751E-01,0.0077
6.273E+00,8.804E-01,0.0077
6.294E+00,8.858E-01,0.0077
6.315E+00,8.783E-01,0.0078
6.337E+00,8.796E-01,0.0079
6.358E+00,8.802E-01,0.0079
6.379E+00,8.792E-01,0.0079
6.400E+00,8.805E-01,0.008
6.422E+00,8.793E-01,0.008
6.443E+00,8.807E-01,0.0081
6.464E+00,8.805E-01,0.0081
6.485E+00,8.838E-01,0.0082
6.506E+00,8.765E-01,0.0083
6.528E+00,8.760E-01,0.0083
6.549E+00,8.794E-01,0.0083
6.570E+00,8.869E-01,0.0084
6.591E+00,8.882E-01,0.0084
6.613E+00,8.817E-01,0.0085
6.634E+00,8.807E-01,0.0086
6.655E+00,8.854E-01,0.0086
6.676E+00,8.853E-01,0.0086
6.698E+00,8.837E-01,0.0087
6.719E+00,8.861E-01,0.0087
6.740E+00,8.825E-01,0.0087
6.761E+00,8.843E-01,0.0089
6.783E+00,8.857E-01,0.009
6.804E+00,8.918E-01,0.0089
6.825E+00,8.908E-01,0.009
6.846E+00,8.844E-01,0.0092
6.867E+00,8.880E-01,0.0092
6.889E+00,8.859E-01,0.0092
6.910E+00,8.942E-01,0.0091
6.931E+00,8.922E-01,0.0092
6.952E+00,8.856E-01,0.0094
6.974E+00,8.941E-01,0.0094
6.995E+00,8.895E-01,0.0095
7.016E+00,8.899E-01,0.0095
7.037E+00,8.885E-01,0.0096
7.059E+00,8.889E-01,0.0096
7.080E+00,8.976E-01,0.0097
7.101E+00,8.858E-01,0.0097
7.122E+00,8.892E-01,0.0098
7.144E+00,8.878E-01,0.0099
7.165E+00,8.910E-01,0.0099
7.186E+00,8.891E-01,0.01
7.207E+00,8.813E-01,0.01
7.228E+00,8.885E-01,0.0102
7.250E+00,8.840E-01,0.0101
7.271E+00,8.886E-01,0.0102
7.292E+00,8.879E-01,0.0103
7.313E+00,8.995E-01,0.0103
7.335E+00,8.866E-01,0.0104
7.356E+00,8.918E-01,0.0104
7.377E+00,8.889E-01,0.0105
7.398E+00,8.928E-01,0.0106
7.420E+00,8.908E-01,0.0106
7.441E+00,8.901E-01,0.0107
7.462E+00,8.820E-01,0.0107
7.483E+00,8.976E-01,0.0108
7.504E+00,8.986E-01,0.0109
7.526E+00,8.931E-01,0.0108
7.547E+00,8.933E-01,0.0109
7.568E+00,8.939E-01,0.0111
7.589E+00,8.898E-01,0.0111
7.611E+00,8.861E-01,0.0111
7.632E+00,8.942E-01,0.0113
7.653E+00,8.844E-01,0.0112
7.674E+00,8.954E-01,0.0114
7.696E+00,8.983E-01,0.0114
7.717E+00,8.911E-01,0.0115
7.738E+00,8.967E-01,0.0117
7.759E+00,8.923E-01,0.0116
7.781E+00,8.919E-01,0.0117
7.802E+00,8.921E-01,0.0118
7.823E+00,8.857E-01,0.0119
7.844E+00,8.925E-01,0.0118
7.865E+00,8.940E-01,0.0119
7.887E+00,8.871E-01,0.0121
7.908E+00,8.955E-01,0.012
7.929E+00,8.973E-01,0.0121
7.950E+00,8.884E-01,0.0121
7.972E+00,9.067E-01,0.0123
7.993E+00,8.938E-01,0.0123
8.014E+00,8.979E-01,0.0124
8.035E+00,8.864E-01,0.0125
8.057E+00,8.896E-01,0.0125
8.078E+00,8.925E-01,0.0124
8.099E+00,8.965E-01,0.0125
8.120E+00,8.908E-01,0.0128
8.142E+00,8.902E-01,0.0127
8.163E+00,8.929E-01,0.0128
8.184E+00,8.912E-01,0.0129
8.205E+00,9.076E-01,0.0129
8.226E+00,8.916E-01,0.0131
8.248E+00,9.012E-01,0.0131
8.269E+00,8.893E-01,0.0131
8.290E+00,8.887E-01,0.0132
8.311E+00,8.970E-01,0.0132
8.333E+00,8.955E-01,0.0133
8.354E+00,8.905E-01,0.0132
8.375E+00,8.992E-01,0.0133
8.396E+00,9.041E-01,0.0134
8.418E+00,8.967E-01,0.0135
8.439E+00,8.849E-01,0.0137
8.460E+00,8.908E-01,0.0139
8.481E+00,9.029E-01,0.0139
8.503E+00,8.860E-01,0.0137
8.524E+00,8.956E-01,0.0139
8.545E+00,8.931E-01,0.0141
8.566E+00,8.848E-01,0.0141
8.587E+00,9.040E-01,0.014
8.609E+00,9.024E-01,0.0142
8.630E+00,8.963E-01,0.0143
8.651E+00,8.950E-01,0.0142
8.672E+00,8.930E-01,0.0145
8.694E+00,8.908E-01,0.0146
8.715E+00,8.784E-01,0.0146
8.736E+00,8.995E-01,0.0146
8.757E+00,8.936E-01,0.0147
8.779E+00,8.916E-01,0.0147
8.800E+00,8.900E-01,0.0148
8.821E+00,9.045E-01,0.0149
8.842E+00,8.977E-01,0.0149
8.864E+00,8.983E-01,0.0149
8.885E+00,8.927E-01,0.0151
8.906E+00,8.938E-01,0.0153
8.927E+00,9.008E-01,0.0154
8.948E+00,8.797E-01,0.0154
8.970E+00,8.938E-01,0.0154
8.991E+00,8.898E-01,0.0154
9.012E+00,8.891E-01,0.0156
9.033E+00,8.927E-01,0.0155
9.055E+00,8.942E-01,0.0159
9.076E+00,8.848E-01,0.0156
9.097E+00,8.956E-01,0.0157
9.118E+00,8.899E-01,0.0158
9.140E+00,9.083E-01,0.016
9.161E+00,8.922E-01,0.016
9.182E+00,8.924E-01,0.0159
9.203E+00,8.870E-01,0.0161
9.224E+00,9.043E-01,0.0164
9.246E+00,8.938E-01,0.0164
9.267E+00,9.034E-01,0.0164
9.288E+00,8.877E-01,0.0166
9.309E+00,8.894E-01,0.0166
9.331E+00,8.885E-01,0.0167
9.352E+00,9.012E-01,0.0166
9.373E+00,8.938E-01,0.0167
9.394E+00,8.965E-01,0.0171
9.416E+00,8.841E-01,0.017
9.437E+00,8.910E-01,0.017
9.458E+00,8.801E-01,0.0169
9.479E+00,8.819E-01,0.0173
9.501E+00,9.011E-01,0.0172
9.522E+00,8.933E-01,0.0174
9.543E+00,9.165E-01,0.0173
9.564E+00,8.928E-01,0.0174
9.585E+00,8.888E-01,0.0174
9.607E+00,8.909E-01,0.0176
9.628E+00,9.042E-01,0.0175
9.649E+00,8.864E-01,0.0181
9.670E+00,8.817E-01,0.018
9.692E+00,8.911E-01,0.018
9.713E+00,8.924E-01,0.018
9.734E+00,8.975E-01,0.018
9.755E+00,9.026E-01,0.0184
9.777E+00,9.036E-01,0.0184
9.798E+00,9.066E-01,0.0181
9.819E+00,8.691E-01,0.0184
9.840E+00,8.813E-01,0.0184
9.862E+00,8.940E-01,0.0187
9.883E+00,8.734E-01,0.0186
9.904E+00,9.083E-01,0.0189
9.925E+00,8.832E-01,0.0188
9.946E+00,8.895E-01,0.0188
9.968E+00,8.830E-01,0.0188
9.989E+00,8.985E-01,0.019
1.001E+01,8.875E-01,0.0192
1.003E+01,8.885E-01,0.019
1.005E+01,8.731E-01,0.0191
1.007E+01,8.832E-01,0.0194
1.010E+01,8.932E-01,0.0198
1.012E+01,9.011E-01,0.0191
1.014E+01,8.859E-01,0.02
1.016E+01,8.888E-01,0.0196
1.018E+01,8.871E-01,0.0194
1.020E+01,8.921E-01,0.02
1.022E+01,8.956E-01,0.0197
1.024E+01,8.967E-01,0.0203
1.027E+01,8.923E-01,0.0199
1.029E+01,8.730E-01,0.02
1.031E+01,8.848E-01,0.0202
1.033E+01,8.844E-01,0.0203
1.035E+01,8.987E-01,0.0205
1.037E+01,8.960E-01,0.0207
1.039E+01,8.898E-01,0.0203
1.041E+01,8.839E-01,0.0203
1.044E+01,8.885E-01,0.0202
1.046E+01,8.815E-01,0.0208
1.048E+01,8.795E-01,0.021
1.050E+01,9.056E-01,0.021
1.052E+01,8.915E-01,0.0211
1.054E+01,9.021E-01,0.021
1.056E+01,8.850E-01,0.021
1.058E+01,8.919E-01,0.0213
1.061E+01,8.973E-01,0.0211
1.063E+01,8.847E-01,0.0213
1.065E+01,8.989E-01,0.0216
1.067E+01,8.951E-01,0.0216
1.069E+01,8.920E-01,0.0214
1.071E+01,8.774E-01,0.0219
1.073E+01,8.862E-01,0.0218
1.075E+01,8.688E-01,0.0219
1.078E+01,8.768E-01,0.0224
1.080E+01,8.650E-01,0.0224
1.082E+01,8.851E-01,0.0224
1.084E+01,8.693E-01,0.0222
1.086E+01,8.762E-01,0.0226
1.088E+01,8.830E-01,0.0224
1.090E+01,8.915E-01,0.0226
1.092E+01,8.788E-01,0.0226
1.094E+01,8.671E-01,0.0226
1.097E+01,8.735E-01,0.023
1.099E+01,8.630E-01,0.0229
1.101E+01,8.875E-01,0.0235
1.103E+01,8.820E-01,0.0234
1.105E+01,8.778E-01,0.0231
1.107E+01,8.996E-01,0.0237
1.109E+01,8.794E-01,0.0237
1.111E+01,8.730E-01,0.0239
1.114E+01,8.716E-01,0.0238
1.116E+01,8.866E-01,0.0239
1.118E+01,8.939E-01,0.0239
1.120E+01,9.016E-01,0.0236
1.122E+01,9.026E-01,0.024
1.124E+01,8.931E-01,0.024
1.126E+01,8.869E-01,0.0238
1.128E+01,8.684E-01,0.0242
1.131E+01,8.704E-01,0.025
1.133E+01,8.876E-01,0.0245
1.135E+01,8.808E-01,0.024
1.137E+01,8.629E-01,0.0242
1.139E+01,8.952E-01,0.0244
1.141E+01,8.727E-01,0.0247
1.143E+01,9.006E-01,0.0248
1.145E+01,8.943E-01,0.0253
1.148E+01,8.651E-01,0.025
1.150E+01,8.786E-01,0.0246
1.152E+01,8.551E-01,0.0254
1.154E+01,8.565E-01,0.0256
1.156E+01,8.886E-01,0.0251
1.158E+01,8.399E-01,0.0263
